category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_asuransi_jiwa_generali_indonesia,PT Asuransi Jiwa Generali Indonesia,https://www.generali.co.id/id/laporan-keuangan,https://www.generali.co.id/id/laporan-keuangan,https://www.generali.co.id/storage/app/uploads/public/69d/8bd/9c6/69d8bd9c6979d431913480.pdf,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_asuransi_jiwa_generali_indonesia/pt_asuransi_jiwa_generali_indonesia_2026-04.pdf,dry_run,dry-run mode,,,,,,2026-04-29T20:19:30+07:00
