category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_axa_mandiri_financial_services,PT AXA Mandiri Financial Services,https://www.axa-mandiri.co.id/laporan-keuangan-detail,https://www.axa-mandiri.co.id/laporan-keuangan-detail,https://www.axa-mandiri.co.id/documents/1415637/1772012764/Market-Update-28-April-2026.pdf?download=true,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_axa_mandiri_financial_services/pt_axa_mandiri_financial_services_2026-04.pdf,dry_run,dry-run mode,,,,,,2026-04-29T20:21:20+07:00
