category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_tokio_marine_life_insurance_indonesia,PT Tokio Marine Life Insurance Indonesia,https://www.tokiomarine.com/id/id/life/about-us/financial-information.html,https://www.tokiomarine.com/id/id/life/about-us/financial-information.html,https://www.tokiomarine.com/content/dam/tokiomarine/indonesia/life/about-us/financial%20information/Bahasa/2026/Laporan%20Keuangan%20Konvensional%20-%20Maret.pdf,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_tokio_marine_life_insurance_indonesia/pt_tokio_marine_life_insurance_indonesia_2026-04.pdf,dry_run,dry-run mode,,,,,,2026-04-29T20:24:01+07:00
