category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,rejected_syariah_count,rejected_unrelated_count,http_status,file_size_bytes,timestamp
reasuransi,indonesiare,PT Reasuransi Indonesia Utama Persero,https://www.indonesiare.co.id/id/investor-relations/financial-report,https://www.indonesiare.co.id/id/investor-relations/financial-report,https://www.indonesiare.co.id/uploads/2026/02/16d169fbf5dd3769a78a8377ca4d6598_2ddf4eed9f428a44980dd05ddbcad5b9.pdf,2026,2,data/2026-02/raw_pdf/reasuransi/indonesiare/indonesiare_2026-02.pdf,downloaded,downloaded conventional financial report PDF,static_html,85,2,0,0,200,536009,2026-05-11T09:57:09+07:00
