category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_pfi_mega_life_insurance,PT PFI Mega Life Insurance,https://pfimegalife.co.id/tentang-kami/laporan-keuangan,https://pfimegalife.co.id/tentang-kami/laporan-keuangan,,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_pfi_mega_life_insurance/pt_pfi_mega_life_insurance_2026-04.pdf,no_pdf_found,no PDF candidates found,,,,,,2026-04-29T20:23:55+07:00
