category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_chubb_life_insurance,PT Chubb Life Insurance,https://www.chubb.com/id-id/about-chubb/pt-chubb-life-insurance-indonesia-financial-report.html,https://www.chubb.com/id-id/about-chubb/pt-chubb-life-insurance-indonesia-financial-report.html,https://www.chubb.com/content/dam/chubb-sites/chubb-com/about-chubb/pt-chubb-life-insurance-indonesia-financial-report/documents/pdf/pt-chubb-life-insurance-indonesia-laporan-publikasi-keuangan-syariah-april-2025.pdf,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_chubb_life_insurance/pt_chubb_life_insurance_2026-04.pdf,dry_run,dry-run mode,,,,,,2026-04-29T20:21:33+07:00
