category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_great_eastern_life_indonesia,PT Great Eastern Life Indonesia,https://www.greateasternlife.com/id/in/tentang-kami/pusat-media/laporan-tahunan.html,https://www.greateasternlife.com/id/in/tentang-kami/pusat-media/laporan-tahunan.html,https://www.greateasternlife.com/content/dam/dmassets/great-eastern/indonesia/gel-id/tentang-kami/pusat-media/annual-report/financial-reports/geli-mktg-tk-pm-laporan-keu-konven-aug2025.pdf,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_great_eastern_life_indonesia/pt_great_eastern_life_indonesia_2026-04.pdf,dry_run,dry-run mode,,,,,,2026-04-29T20:21:48+07:00
