category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_asuransi_jiwa_nasional,PT Asuransi Jiwa Nasional,https://www.nasionallife.co.id/Financial_Reports.html,https://www.nasionallife.co.id/Financial_Reports.html,https://www.nasionallife.co.id/file/lap_keu_januari_2025.pdf,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_asuransi_jiwa_nasional/pt_asuransi_jiwa_nasional_2026-04.pdf,dry_run,dry-run mode,,,,,,2026-04-29T20:19:39+07:00
