category,company_id,company_name,source_page_url,discovered_page_url,pdf_url,target_year,target_month,output_path,status,reason,discovery_method,score,candidate_count,http_status,file_size_bytes,timestamp
asuransi_jiwa,pt_asuransi_jiwa_taspen,PT Asuransi Jiwa Taspen,https://www.taspenlife.com/about?tab=laporan,https://www.taspenlife.com/about?tab=laporan,https://www.taspenlife.com/assets/uploads/LAPORAN_PUBLIKASI_BULAN_Maret_2026_-_Kirim.pdf,2026,4,data/2026-04/raw_pdf/asuransi_jiwa/pt_asuransi_jiwa_taspen/pt_asuransi_jiwa_taspen_2026-04.pdf,dry_run,dry-run mode,,,,,,2026-04-29T20:20:01+07:00
